presyn_cell_group,postsyn_cell_group,synapses,synapse_fraction
SNgolden,INtorii,0,0
SNgolden,INUturnMB,0,0
SNgolden,IN.1301924,0,0
SNgolden,INMBdesc3,0,0
SNgolden,INMBdesc2,0,0
SNgolden,INpara,0,0
SNgolden,Ser.h1,0,0
SNgolden,MC,0,0
SNgolden,MNant,0,0
SNgolden,MN3,0,0
SNgolden,MN1,0,0
SNgolden,MN2,0,0
SNgolden,MNakro,0,0
SNgolden,MNgland.head,1,0.02857142857142857
SNgolden,MNheadV,0,0
SNhorn,PRC,0,0
SNhorn,cPRC,0,0
SNhorn,SNnuchPDF,0,0
SNhorn,SNnuchNS,0,0
SNhorn,SNnuchBx,0,0
SNhorn,SNgolden,0,0
SNhorn,SNhorn,0,0
SNhorn,SNhook,0,0
SNhorn,SNlasso,0,0
SNhorn,SNMIP.vc,0,0
SNhorn,SNmus,0,
SNhorn,SNantlerPDF,1,0.2
SNhorn,SNPDF.dcl1,0,0
SNhorn,SN.DLSO1.2,0,0
SNhorn,SN.DLSO,0,0
SNhorn,SN.DLSO1.2.1,0,0
SNhorn,SN.DLSO2l,0,0
SNhorn,SNMB2,0,0
SNhorn,eyespot.PRCR3,0,0
SNhorn,eyespot.PRCR1,0,0
SNhorn,MS1,0,0
SNhorn,MS2,0,0
SNhorn,MS3,0,0
SNhorn,SN.ASTC,0,0
SNhorn,SN.DLSO3.PDF,0,0
SNhorn,SN.DLSO3,0,0
SNhorn,SN.IRP2.burs,0,0
SNhorn,SN.IRP2.FMRF,0,0
SNhorn,SN.MIP4,0,0
SNhorn,SN.MIP1,0,0
SNhorn,SN.WLD,0,0
SNhorn,SN.DSO17,0,0
SNhorn,SNbicil,0,0
SNhorn,SNasym,0,0
SNhorn,SN47Ach,0,0
SNhorn,dsoNPB1unp,0,0
SNhorn,antPUc,0,0
SNhorn,hPUc1,1,0.125
SNhorn,hPUc,0,0
SNhorn,dsoPUc1unp,0,0
SNhorn,hPU2l.asymPDF,0,0
SNhorn,hCR2,0,0
SNhorn,SN.DLSO1.0,0,0
SNhorn,SN.NS1,0,0
SNhorn,SN.NS3,0,0
SNhorn,SN.NS4,0,0
SNhorn,SN.NS15,0,0
SNhorn,SNaant,0,0
SNhorn,SN.NS22,0,0
SNhorn,SN.NS5,0,0
SNhorn,SN.NS17,0,0
SNhorn,SN.YF5cil,0,0
SNhorn,SN.NS19,0,0
SNhorn,SN.NS20,0,0
SNhorn,SN.NS6,0,
SNhorn,SN.NS29,0,0
SNhorn,SN.NS27,0,0
SNhorn,SN.NS18,0,0
SNhorn,SN.NS16,0,0
SNhorn,SNadNS22,0,0
SNhorn,SNblunt,0,0
SNhorn,SN.DLSO1.3,0,0
SNhorn,SNbronto,0,0
SNhorn,SN.DLSO1.1NP,0,0
SNhorn,SN.DLSO1.1,0,0
SNhorn,SNtorii,0,0
SNhorn,SNtrpa,0,0
SNhorn,IN1,0,0
SNhorn,INton,0,0
SNhorn,INpreSer,0,0
SNhorn,INRGWa,0,0
SNhorn,INNOS,0,0
SNhorn,cMNPDF.vcl1,0,0
SNhorn,cMNATO,0,0
SNhorn,cMNdc..PDF,0,0
SNhorn,INlasso,0,0
SNhorn,INdecussPre,0,0
SNhorn,INpreMN,0,0
SNhorn,MC2biax.1,0,0
SNhorn,INCrossbow,0,0
SNhorn,INarc1,0,0
SNhorn,INarc2,0,0
SNhorn,INsn,0,0
SNhorn,INrope,0,0
SNhorn,INMC3,0,0
SNhorn,INbiax,0,0
SNhorn,INsplitPUh,0,0
SNhorn,INdc,0,0
SNhorn,INfoot,0,0
SNhorn,INW,0,0
SNhorn,INmidL,0,0
SNhorn,INhook,1,0.06666666666666667
SNhorn,INMBtype6,0,0
SNhorn,INMBtype5,0,0
SNhorn,INMBtype7,0,0
SNhorn,INcross,0,0
SNhorn,INpro,0,0
SNhorn,INproT2,0,0
SNhorn,INpear,0,0
SNhorn,INZ,0,0
SNhorn,INbigloop,0,0
SNhorn,INUturn,0,0
SNhorn,INdecussfoot,0,0
SNhorn,INdecusshook,0,0
SNhorn,INlasso.postSN,0,0
SNhorn,INR1,0,0
SNhorn,INmus,0,0
SNhorn,INdescLuqinPDF,0,0
SNhorn,INsqNSasym,0,0
SNhorn,INhorn,23,0.5897435897435898
SNhorn,INMBPDF,0,0
SNhorn,INMBdescFMRF,0,0
SNhorn,INDLSO,0,0
SNhorn,INexsn,0,0
SNhorn,MBmouth.young.1360479,0,0
SNhorn,INtorii,1,0.045454545454545456
SNhorn,INUturnMB,0,0
SNhorn,IN.1301924,0,0
SNhorn,INMBdesc3,0,0
SNhorn,INMBdesc2,1,0.07142857142857142
SNhorn,INpara,0,0
SNhorn,Ser.h1,0,0
SNhorn,MC,0,0
SNhorn,MNant,8,0.06201550387596899
SNhorn,MN3,0,0
SNhorn,MN1,0,0
SNhorn,MN2,0,0
SNhorn,MNakro,0,0
SNhorn,MNgland.head,0,0
SNhorn,MNheadV,0,0
SNhook,PRC,0,0
SNhook,cPRC,0,0
SNhook,SNnuchPDF,0,0
SNhook,SNnuchNS,0,0
SNhook,SNnuchBx,0,0
SNhook,SNgolden,0,0
SNhook,SNhorn,0,0
SNhook,SNhook,0,0
SNhook,SNlasso,1,0.16666666666666666
SNhook,SNMIP.vc,0,0
SNhook,SNmus,0,
SNhook,SNantlerPDF,0,0
SNhook,SNPDF.dcl1,0,0
SNhook,SN.DLSO1.2,0,0
SNhook,SN.DLSO,0,0
SNhook,SN.DLSO1.2.1,0,0
SNhook,SN.DLSO2l,0,0
SNhook,SNMB2,0,0
SNhook,eyespot.PRCR3,0,0
SNhook,eyespot.PRCR1,0,0
SNhook,MS1,0,0
SNhook,MS2,0,0
SNhook,MS3,1,0.3333333333333333
SNhook,SN.ASTC,0,0
SNhook,SN.DLSO3.PDF,0,0
SNhook,SN.DLSO3,0,0
SNhook,SN.IRP2.burs,0,0
SNhook,SN.IRP2.FMRF,0,0
SNhook,SN.MIP4,0,0
SNhook,SN.MIP1,0,0
SNhook,SN.WLD,0,0
SNhook,SN.DSO17,0,0
SNhook,SNbicil,0,0
SNhook,SNasym,0,0
SNhook,SN47Ach,0,0
SNhook,dsoNPB1unp,0,0
SNhook,antPUc,0,0
SNhook,hPUc1,0,0
SNhook,hPUc,0,0
SNhook,dsoPUc1unp,0,0
SNhook,hPU2l.asymPDF,0,0
SNhook,hCR2,0,0
SNhook,SN.DLSO1.0,0,0
SNhook,SN.NS1,0,0
SNhook,SN.NS3,0,0
SNhook,SN.NS4,0,0
SNhook,SN.NS15,0,0
SNhook,SNaant,1,0.3333333333333333
SNhook,SN.NS22,0,0
SNhook,SN.NS5,0,0
SNhook,SN.NS17,0,0
SNhook,SN.YF5cil,0,0
SNhook,SN.NS19,0,0
SNhook,SN.NS20,0,0
SNhook,SN.NS6,0,
SNhook,SN.NS29,0,0
SNhook,SN.NS27,0,0
SNhook,SN.NS18,0,0
SNhook,SN.NS16,0,0
SNhook,SNadNS22,0,0
SNhook,SNblunt,0,0
SNhook,SN.DLSO1.3,0,0
SNhook,SNbronto,0,0
SNhook,SN.DLSO1.1NP,0,0
SNhook,SN.DLSO1.1,0,0
SNhook,SNtorii,0,0
SNhook,SNtrpa,0,0
SNhook,IN1,0,0
SNhook,INton,0,0
SNhook,INpreSer,0,0
SNhook,INRGWa,0,0
SNhook,INNOS,0,0
SNhook,cMNPDF.vcl1,0,0
SNhook,cMNATO,0,0
SNhook,cMNdc..PDF,0,0
SNhook,INlasso,0,0
SNhook,INdecussPre,0,0
SNhook,INpreMN,0,0
SNhook,MC2biax.1,0,0
SNhook,INCrossbow,0,0
SNhook,INarc1,0,0
SNhook,INarc2,0,0
SNhook,INsn,0,0
SNhook,INrope,0,0
SNhook,INMC3,0,0
SNhook,INbiax,0,0
SNhook,INsplitPUh,0,0
SNhook,INdc,0,0
SNhook,INfoot,0,0
SNhook,INW,0,0
SNhook,INmidL,0,0
SNhook,INhook,0,0
SNhook,INMBtype6,1,0.08333333333333333
SNhook,INMBtype5,0,0
SNhook,INMBtype7,1,0.07142857142857142
SNhook,INcross,0,0
SNhook,INpro,3,0.02112676056338028
SNhook,INproT2,0,0
SNhook,INpear,0,0
SNhook,INZ,2,0.043478260869565216
SNhook,INbigloop,1,0.05555555555555555
SNhook,INUturn,0,0
SNhook,INdecussfoot,2,0.029411764705882353
SNhook,INdecusshook,14,0.27450980392156865
SNhook,INlasso.postSN,0,0
SNhook,INR1,0,0
SNhook,INmus,0,0
SNhook,INdescLuqinPDF,0,0
SNhook,INsqNSasym,0,0
SNhook,INhorn,5,0.1282051282051282
SNhook,INMBPDF,0,0
SNhook,INMBdescFMRF,0,0
SNhook,INDLSO,0,0
SNhook,INexsn,0,0
SNhook,MBmouth.young.1360479,0,0
SNhook,INtorii,1,0.045454545454545456
SNhook,INUturnMB,0,0
SNhook,IN.1301924,0,0
SNhook,INMBdesc3,1,0.1
SNhook,INMBdesc2,0,0
SNhook,INpara,0,0
SNhook,Ser.h1,0,0
SNhook,MC,0,0
SNhook,MNant,24,0.18604651162790697
SNhook,MN3,0,0
SNhook,MN1,0,0
SNhook,MN2,0,0
SNhook,MNakro,0,0
SNhook,MNgland.head,0,0
SNhook,MNheadV,0,0
SNlasso,PRC,0,0
SNlasso,cPRC,0,0
SNlasso,SNnuchPDF,0,0
SNlasso,SNnuchNS,0,0
SNlasso,SNnuchBx,0,0
SNlasso,SNgolden,0,0
SNlasso,SNhorn,0,0
SNlasso,SNhook,0,0
SNlasso,SNlasso,0,0
SNlasso,SNMIP.vc,0,0
SNlasso,SNmus,0,
SNlasso,SNantlerPDF,0,0
SNlasso,SNPDF.dcl1,0,0
SNlasso,SN.DLSO1.2,0,0
SNlasso,SN.DLSO,0,0
SNlasso,SN.DLSO1.2.1,0,0
SNlasso,SN.DLSO2l,0,0
SNlasso,SNMB2,1,0.07142857142857142
SNlasso,eyespot.PRCR3,0,0
SNlasso,eyespot.PRCR1,0,0
SNlasso,MS1,0,0
SNlasso,MS2,0,0
SNlasso,MS3,0,0
SNlasso,SN.ASTC,0,0
SNlasso,SN.DLSO3.PDF,4,0.21052631578947367
SNlasso,SN.DLSO3,0,0
SNlasso,SN.IRP2.burs,0,0
SNlasso,SN.IRP2.FMRF,0,0
SNlasso,SN.MIP4,0,0
SNlasso,SN.MIP1,0,0
SNlasso,SN.WLD,0,0
SNlasso,SN.DSO17,0,0
SNlasso,SNbicil,0,0
SNlasso,SNasym,0,0
SNlasso,SN47Ach,0,0
SNlasso,dsoNPB1unp,0,0
SNlasso,antPUc,0,0
SNlasso,hPUc1,0,0
SNlasso,hPUc,0,0
SNlasso,dsoPUc1unp,0,0
SNlasso,hPU2l.asymPDF,0,0
SNlasso,hCR2,0,0
SNlasso,SN.DLSO1.0,0,0
SNlasso,SN.NS1,0,0
SNlasso,SN.NS3,0,0
SNlasso,SN.NS4,0,0
SNlasso,SN.NS15,0,0
SNlasso,SNaant,0,0
SNlasso,SN.NS22,0,0
SNlasso,SN.NS5,0,0
SNlasso,SN.NS17,0,0
SNlasso,SN.YF5cil,0,0
SNlasso,SN.NS19,0,0
SNlasso,SN.NS20,0,0
SNlasso,SN.NS6,0,
SNlasso,SN.NS29,0,0
SNlasso,SN.NS27,0,0
SNlasso,SN.NS18,0,0
SNlasso,SN.NS16,0,0
SNlasso,SNadNS22,0,0
SNlasso,SNblunt,0,0
SNlasso,SN.DLSO1.3,0,0
SNlasso,SNbronto,0,0
SNlasso,SN.DLSO1.1NP,1,0.04
SNlasso,SN.DLSO1.1,0,0
SNlasso,SNtorii,0,0
SNlasso,SNtrpa,0,0
SNlasso,IN1,0,0
SNlasso,INton,0,0
SNlasso,INpreSer,0,0
SNlasso,INRGWa,16,0.05574912891986063
SNlasso,INNOS,3,0.043478260869565216
SNlasso,cMNPDF.vcl1,0,0
SNlasso,cMNATO,0,0
SNlasso,cMNdc..PDF,0,0
SNlasso,INlasso,0,0
SNlasso,INdecussPre,0,0
SNlasso,INpreMN,0,0
SNlasso,MC2biax.1,0,0
SNlasso,INCrossbow,0,0
SNlasso,INarc1,0,0
SNlasso,INarc2,0,0
SNlasso,INsn,0,0
SNlasso,INrope,0,0
SNlasso,INMC3,0,0
SNlasso,INbiax,0,0
SNlasso,INsplitPUh,0,0
SNlasso,INdc,4,0.16666666666666666
SNlasso,INfoot,0,0
SNlasso,INW,11,0.12087912087912088
SNlasso,INmidL,0,0
SNlasso,INhook,0,0
SNlasso,INMBtype6,1,0.08333333333333333
SNlasso,INMBtype5,1,0.16666666666666666
SNlasso,INMBtype7,0,0
SNlasso,INcross,0,0
SNlasso,INpro,0,0
SNlasso,INproT2,0,0
SNlasso,INpear,0,0
SNlasso,INZ,1,0.021739130434782608
SNlasso,INbigloop,0,0
SNlasso,INUturn,0,0
SNlasso,INdecussfoot,0,0
SNlasso,INdecusshook,0,0
SNlasso,INlasso.postSN,22,0.6875
SNlasso,INR1,0,0
SNlasso,INmus,0,0
SNlasso,INdescLuqinPDF,1,0.03125
SNlasso,INsqNSasym,1,0.05
SNlasso,INhorn,0,0
SNlasso,INMBPDF,0,0
SNlasso,INMBdescFMRF,1,0.07142857142857142
SNlasso,INDLSO,1,0.058823529411764705
SNlasso,INexsn,0,0
SNlasso,MBmouth.young.1360479,0,0
SNlasso,INtorii,0,0
SNlasso,INUturnMB,6,0.13636363636363635
SNlasso,IN.1301924,0,0
SNlasso,INMBdesc3,0,0
SNlasso,INMBdesc2,0,0
SNlasso,INpara,0,0
SNlasso,Ser.h1,0,0
SNlasso,MC,0,0
SNlasso,MNant,6,0.046511627906976744
SNlasso,MN3,0,0
SNlasso,MN1,0,0
SNlasso,MN2,0,0
SNlasso,MNakro,0,0
SNlasso,MNgland.head,1,0.02857142857142857
SNlasso,MNheadV,0,0
SNMIP-vc,PRC,0,0
SNMIP-vc,cPRC,0,0
SNMIP-vc,SNnuchPDF,0,0
SNMIP-vc,SNnuchNS,0,0
SNMIP-vc,SNnuchBx,0,0
SNMIP-vc,SNgolden,0,0
SNMIP-vc,SNhorn,0,0
SNMIP-vc,SNhook,0,0
SNMIP-vc,SNlasso,0,0
SNMIP-vc,SNMIP.vc,2,0.16666666666666666
SNMIP-vc,SNmus,0,
SNMIP-vc,SNantlerPDF,1,0.2
SNMIP-vc,SNPDF.dcl1,0,0
SNMIP-vc,SN.DLSO1.2,0,0
SNMIP-vc,SN.DLSO,0,0
SNMIP-vc,SN.DLSO1.2.1,0,0
SNMIP-vc,SN.DLSO2l,0,0
SNMIP-vc,SNMB2,0,0
SNMIP-vc,eyespot.PRCR3,0,0
SNMIP-vc,eyespot.PRCR1,0,0
SNMIP-vc,MS1,1,0.07142857142857142
SNMIP-vc,MS2,0,0
SNMIP-vc,MS3,1,0.3333333333333333
SNMIP-vc,SN.ASTC,0,0
SNMIP-vc,SN.DLSO3.PDF,0,0
SNMIP-vc,SN.DLSO3,0,0
SNMIP-vc,SN.IRP2.burs,0,0
SNMIP-vc,SN.IRP2.FMRF,0,0
SNMIP-vc,SN.MIP4,0,0
SNMIP-vc,SN.MIP1,0,0
SNMIP-vc,SN.WLD,0,0
SNMIP-vc,SN.DSO17,0,0
SNMIP-vc,SNbicil,0,0
SNMIP-vc,SNasym,0,0
SNMIP-vc,SN47Ach,0,0
SNMIP-vc,dsoNPB1unp,0,0
SNMIP-vc,antPUc,0,0
SNMIP-vc,hPUc1,0,0
SNMIP-vc,hPUc,0,0
SNMIP-vc,dsoPUc1unp,0,0
SNMIP-vc,hPU2l.asymPDF,0,0
SNMIP-vc,hCR2,0,0
SNMIP-vc,SN.DLSO1.0,0,0
SNMIP-vc,SN.NS1,0,0
SNMIP-vc,SN.NS3,0,0
SNMIP-vc,SN.NS4,0,0
SNMIP-vc,SN.NS15,0,0
SNMIP-vc,SNaant,0,0
SNMIP-vc,SN.NS22,0,0
SNMIP-vc,SN.NS5,0,0
SNMIP-vc,SN.NS17,0,0
SNMIP-vc,SN.YF5cil,0,0
SNMIP-vc,SN.NS19,0,0
SNMIP-vc,SN.NS20,0,0
SNMIP-vc,SN.NS6,0,
SNMIP-vc,SN.NS29,0,0
SNMIP-vc,SN.NS27,0,0
SNMIP-vc,SN.NS18,0,0
SNMIP-vc,SN.NS16,0,0
SNMIP-vc,SNadNS22,0,0
SNMIP-vc,SNblunt,0,0
SNMIP-vc,SN.DLSO1.3,0,0
SNMIP-vc,SNbronto,0,0
SNMIP-vc,SN.DLSO1.1NP,0,0
SNMIP-vc,SN.DLSO1.1,0,0
SNMIP-vc,SNtorii,0,0
SNMIP-vc,SNtrpa,0,0
SNMIP-vc,IN1,0,0
SNMIP-vc,INton,0,0
SNMIP-vc,INpreSer,0,0
SNMIP-vc,INRGWa,0,0
SNMIP-vc,INNOS,0,0
SNMIP-vc,cMNPDF.vcl1,0,0
SNMIP-vc,cMNATO,0,0
SNMIP-vc,cMNdc..PDF,0,0
SNMIP-vc,INlasso,0,0
SNMIP-vc,INdecussPre,1,0.023809523809523808
SNMIP-vc,INpreMN,0,0
SNMIP-vc,MC2biax.1,0,0
SNMIP-vc,INCrossbow,5,0.06329113924050633
SNMIP-vc,INarc1,7,0.05384615384615385
SNMIP-vc,INarc2,0,0
SNMIP-vc,INsn,0,0
SNMIP-vc,INrope,0,0
SNMIP-vc,INMC3,0,0
SNMIP-vc,INbiax,0,0
SNMIP-vc,INsplitPUh,0,0
SNMIP-vc,INdc,0,0
SNMIP-vc,INfoot,0,0
SNMIP-vc,INW,0,0
SNMIP-vc,INmidL,0,0
SNMIP-vc,INhook,0,0
SNMIP-vc,INMBtype6,0,0
SNMIP-vc,INMBtype5,0,0
SNMIP-vc,INMBtype7,0,0
SNMIP-vc,INcross,0,0
SNMIP-vc,INpro,0,0
SNMIP-vc,INproT2,0,0
SNMIP-vc,INpear,2,0.25
SNMIP-vc,INZ,0,0
SNMIP-vc,INbigloop,0,0
SNMIP-vc,INUturn,0,0
SNMIP-vc,INdecussfoot,0,0
SNMIP-vc,INdecusshook,0,0
SNMIP-vc,INlasso.postSN,0,0
SNMIP-vc,INR1,0,0
SNMIP-vc,INmus,0,0
SNMIP-vc,INdescLuqinPDF,0,0
SNMIP-vc,INsqNSasym,4,0.2
SNMIP-vc,INhorn,0,0
SNMIP-vc,INMBPDF,0,0
SNMIP-vc,INMBdescFMRF,0,0
SNMIP-vc,INDLSO,0,0
SNMIP-vc,INexsn,0,0
SNMIP-vc,MBmouth.young.1360479,0,0
SNMIP-vc,INtorii,0,0
SNMIP-vc,INUturnMB,1,0.022727272727272728
SNMIP-vc,IN.1301924,0,0
SNMIP-vc,INMBdesc3,0,0
SNMIP-vc,INMBdesc2,0,0
SNMIP-vc,INpara,0,0
SNMIP-vc,Ser.h1,0,0
SNMIP-vc,MC,0,0
SNMIP-vc,MNant,2,0.015503875968992248
SNMIP-vc,MN3,13,0.09285714285714286
SNMIP-vc,MN1,1,0.003663003663003663
SNMIP-vc,MN2,0,0
SNMIP-vc,MNakro,0,0
SNMIP-vc,MNgland.head,0,0
SNMIP-vc,MNheadV,0,0
SNmus,PRC,0,0
SNmus,cPRC,0,0
SNmus,SNnuchPDF,0,0
SNmus,SNnuchNS,0,0
SNmus,SNnuchBx,0,0
SNmus,SNgolden,0,0
SNmus,SNhorn,0,0
SNmus,SNhook,0,0
SNmus,SNlasso,0,0
SNmus,SNMIP.vc,0,0
SNmus,SNmus,0,
SNmus,SNantlerPDF,0,0
SNmus,SNPDF.dcl1,0,0
SNmus,SN.DLSO1.2,0,0
SNmus,SN.DLSO,0,0
SNmus,SN.DLSO1.2.1,0,0
SNmus,SN.DLSO2l,0,0
SNmus,SNMB2,0,0
SNmus,eyespot.PRCR3,0,0
SNmus,eyespot.PRCR1,0,0
SNmus,MS1,0,0
SNmus,MS2,0,0
SNmus,MS3,0,0
SNmus,SN.ASTC,0,0
SNmus,SN.DLSO3.PDF,0,0
SNmus,SN.DLSO3,0,0
SNmus,SN.IRP2.burs,0,0
SNmus,SN.IRP2.FMRF,0,0
SNmus,SN.MIP4,0,0
SNmus,SN.MIP1,0,0
SNmus,SN.WLD,0,0
SNmus,SN.DSO17,0,0
SNmus,SNbicil,0,0
SNmus,SNasym,0,0
SNmus,SN47Ach,0,0
SNmus,dsoNPB1unp,0,0
SNmus,antPUc,0,0
SNmus,hPUc1,0,0
SNmus,hPUc,0,0
SNmus,dsoPUc1unp,0,0
SNmus,hPU2l.asymPDF,0,0
SNmus,hCR2,0,0
SNmus,SN.DLSO1.0,0,0
SNmus,SN.NS1,0,0
SNmus,SN.NS3,0,0
SNmus,SN.NS4,0,0
SNmus,SN.NS15,0,0
SNmus,SNaant,0,0
SNmus,SN.NS22,0,0
SNmus,SN.NS5,0,0
SNmus,SN.NS17,0,0
SNmus,SN.YF5cil,0,0
SNmus,SN.NS19,0,0
SNmus,SN.NS20,0,0
SNmus,SN.NS6,0,
SNmus,SN.NS29,0,0
SNmus,SN.NS27,0,0
SNmus,SN.NS18,0,0
SNmus,SN.NS16,0,0
SNmus,SNadNS22,0,0
SNmus,SNblunt,0,0
SNmus,SN.DLSO1.3,0,0
SNmus,SNbronto,0,0
SNmus,SN.DLSO1.1NP,0,0
SNmus,SN.DLSO1.1,0,0
SNmus,SNtorii,0,0
SNmus,SNtrpa,0,0
SNmus,IN1,0,0
SNmus,INton,0,0
SNmus,INpreSer,0,0
SNmus,INRGWa,0,0
SNmus,INNOS,0,0
SNmus,cMNPDF.vcl1,0,0
SNmus,cMNATO,0,0
SNmus,cMNdc..PDF,0,0
SNmus,INlasso,0,0
SNmus,INdecussPre,0,0
SNmus,INpreMN,0,0
SNmus,MC2biax.1,0,0
SNmus,INCrossbow,0,0
SNmus,INarc1,0,0
SNmus,INarc2,0,0
SNmus,INsn,0,0
SNmus,INrope,0,0
SNmus,INMC3,0,0
SNmus,INbiax,0,0
SNmus,INsplitPUh,0,0
SNmus,INdc,0,0
SNmus,INfoot,0,0
SNmus,INW,0,0
SNmus,INmidL,0,0
SNmus,INhook,0,0
SNmus,INMBtype6,0,0
SNmus,INMBtype5,0,0
SNmus,INMBtype7,0,0
SNmus,INcross,0,0
SNmus,INpro,0,0
SNmus,INproT2,0,0
SNmus,INpear,0,0
SNmus,INZ,0,0
SNmus,INbigloop,0,0
SNmus,INUturn,0,0
SNmus,INdecussfoot,0,0
SNmus,INdecusshook,0,0
SNmus,INlasso.postSN,0,0
SNmus,INR1,0,0
SNmus,INmus,2,0.25
SNmus,INdescLuqinPDF,0,0
SNmus,INsqNSasym,0,0
SNmus,INhorn,0,0
SNmus,INMBPDF,0,0
SNmus,INMBdescFMRF,0,0
SNmus,INDLSO,0,0
SNmus,INexsn,0,0
SNmus,MBmouth.young.1360479,0,0
SNmus,INtorii,0,0
SNmus,INUturnMB,0,0
SNmus,IN.1301924,0,0
SNmus,INMBdesc3,0,0
SNmus,INMBdesc2,0,0
SNmus,INpara,0,0
SNmus,Ser.h1,0,0
SNmus,MC,0,0
SNmus,MNant,0,0
SNmus,MN3,0,0
SNmus,MN1,0,0
SNmus,MN2,0,0
SNmus,MNakro,0,0
SNmus,MNgland.head,0,0
SNmus,MNheadV,0,0
SNantlerPDF,PRC,0,0
SNantlerPDF,cPRC,0,0
SNantlerPDF,SNnuchPDF,0,0
SNantlerPDF,SNnuchNS,0,0
SNantlerPDF,SNnuchBx,0,0
SNantlerPDF,SNgolden,0,0
SNantlerPDF,SNhorn,0,0
SNantlerPDF,SNhook,0,0
SNantlerPDF,SNlasso,0,0
SNantlerPDF,SNMIP.vc,0,0
SNantlerPDF,SNmus,0,
SNantlerPDF,SNantlerPDF,0,0
SNantlerPDF,SNPDF.dcl1,0,0
SNantlerPDF,SN.DLSO1.2,0,0
SNantlerPDF,SN.DLSO,0,0
SNantlerPDF,SN.DLSO1.2.1,0,0
SNantlerPDF,SN.DLSO2l,0,0
SNantlerPDF,SNMB2,0,0
SNantlerPDF,eyespot.PRCR3,0,0
SNantlerPDF,eyespot.PRCR1,0,0
SNantlerPDF,MS1,0,0
SNantlerPDF,MS2,1,0.125
SNantlerPDF,MS3,0,0
SNantlerPDF,SN.ASTC,0,0
SNantlerPDF,SN.DLSO3.PDF,0,0
SNantlerPDF,SN.DLSO3,0,0
SNantlerPDF,SN.IRP2.burs,0,0
SNantlerPDF,SN.IRP2.FMRF,0,0
SNantlerPDF,SN.MIP4,0,0
SNantlerPDF,SN.MIP1,0,0
SNantlerPDF,SN.WLD,0,0
SNantlerPDF,SN.DSO17,0,0
SNantlerPDF,SNbicil,0,0
SNantlerPDF,SNasym,0,0
SNantlerPDF,SN47Ach,0,0
SNantlerPDF,dsoNPB1unp,0,0
SNantlerPDF,antPUc,0,0
SNantlerPDF,hPUc1,0,0
SNantlerPDF,hPUc,0,0
SNantlerPDF,dsoPUc1unp,0,0
SNantlerPDF,hPU2l.asymPDF,0,0
SNantlerPDF,hCR2,0,0
SNantlerPDF,SN.DLSO1.0,0,0
SNantlerPDF,SN.NS1,0,0
SNantlerPDF,SN.NS3,0,0
SNantlerPDF,SN.NS4,0,0
SNantlerPDF,SN.NS15,0,0
SNantlerPDF,SNaant,0,0
SNantlerPDF,SN.NS22,0,0
SNantlerPDF,SN.NS5,0,0
SNantlerPDF,SN.NS17,0,0
SNantlerPDF,SN.YF5cil,0,0
SNantlerPDF,SN.NS19,0,0
SNantlerPDF,SN.NS20,0,0
SNantlerPDF,SN.NS6,0,
SNantlerPDF,SN.NS29,0,0
SNantlerPDF,SN.NS27,0,0
SNantlerPDF,SN.NS18,0,0
SNantlerPDF,SN.NS16,0,0
SNantlerPDF,SNadNS22,0,0
SNantlerPDF,SNblunt,0,0
SNantlerPDF,SN.DLSO1.3,0,0
SNantlerPDF,SNbronto,0,0
SNantlerPDF,SN.DLSO1.1NP,0,0
SNantlerPDF,SN.DLSO1.1,0,0
SNantlerPDF,SNtorii,0,0
SNantlerPDF,SNtrpa,0,0
SNantlerPDF,IN1,0,0
SNantlerPDF,INton,0,0
SNantlerPDF,INpreSer,0,0
SNantlerPDF,INRGWa,0,0
SNantlerPDF,INNOS,0,0
SNantlerPDF,cMNPDF.vcl1,0,0
SNantlerPDF,cMNATO,0,0
SNantlerPDF,cMNdc..PDF,2,0.05405405405405406
SNantlerPDF,INlasso,0,0
SNantlerPDF,INdecussPre,0,0
SNantlerPDF,INpreMN,0,0
SNantlerPDF,MC2biax.1,0,0
SNantlerPDF,INCrossbow,1,0.012658227848101266
SNantlerPDF,INarc1,1,0.007692307692307693
SNantlerPDF,INarc2,0,0
SNantlerPDF,INsn,0,0
SNantlerPDF,INrope,0,0
SNantlerPDF,INMC3,0,0
SNantlerPDF,INbiax,0,0
SNantlerPDF,INsplitPUh,0,0
SNantlerPDF,INdc,0,0
SNantlerPDF,INfoot,0,0
SNantlerPDF,INW,0,0
SNantlerPDF,INmidL,0,0
SNantlerPDF,INhook,8,0.5333333333333333
SNantlerPDF,INMBtype6,0,0
SNantlerPDF,INMBtype5,0,0
SNantlerPDF,INMBtype7,0,0
SNantlerPDF,INcross,0,0
SNantlerPDF,INpro,3,0.02112676056338028
SNantlerPDF,INproT2,2,0.03508771929824561
SNantlerPDF,INpear,0,0
SNantlerPDF,INZ,0,0
SNantlerPDF,INbigloop,0,0
SNantlerPDF,INUturn,0,0
SNantlerPDF,INdecussfoot,0,0
SNantlerPDF,INdecusshook,1,0.0196078431372549
SNantlerPDF,INlasso.postSN,0,0
SNantlerPDF,INR1,0,0
SNantlerPDF,INmus,1,0.125
SNantlerPDF,INdescLuqinPDF,0,0
SNantlerPDF,INsqNSasym,0,0
SNantlerPDF,INhorn,0,0
SNantlerPDF,INMBPDF,1,0.043478260869565216
SNantlerPDF,INMBdescFMRF,0,0
SNantlerPDF,INDLSO,0,0
